,person,data_set,data_store,data_size,query,trial,response_time
356,rob,arrest_db,relational,110000,3,3,32.970428466796875
357,rob,arrest_db,relational,110000,3,4,33.18977355957031
358,rob,arrest_db,relational,110000,3,5,32.87649154663086
359,rob,arrest_db,relational,110000,3,6,33.986568450927734
360,rob,arrest_db,relational,110000,3,7,38.40374946594238
361,rob,arrest_db,relational,110000,3,8,35.20798683166504
362,rob,arrest_db,relational,110000,3,9,35.042524337768555
363,rob,arrest_db,relational,110000,3,10,34.77787971496582
364,rob,arrest_db,relational,110000,4,1,454.73432540893555
365,rob,arrest_db,relational,110000,4,2,445.2781677246094
366,rob,arrest_db,relational,110000,4,3,446.11215591430664
367,rob,arrest_db,relational,110000,4,4,439.0861988067627
368,rob,arrest_db,relational,110000,4,5,438.88354301452637
369,rob,arrest_db,relational,110000,4,6,449.37753677368164
370,rob,arrest_db,relational,110000,4,7,446.2869167327881
371,rob,arrest_db,relational,110000,4,8,446.42186164855957
372,rob,arrest_db,relational,110000,4,9,448.9762783050537
373,rob,arrest_db,relational,110000,4,10,448.34327697753906
374,rob,arrest_db,relational,110000,5,1,223.1285572052002
375,rob,arrest_db,relational,110000,5,2,208.8305950164795
376,rob,arrest_db,relational,110000,5,3,200.27542114257812
377,rob,arrest_db,relational,110000,5,4,198.39930534362793
378,rob,arrest_db,relational,110000,5,5,196.96974754333496
379,rob,arrest_db,relational,110000,5,6,197.67045974731445
380,rob,arrest_db,relational,110000,5,7,290.21239280700684
381,rob,arrest_db,relational,110000,5,8,245.8510398864746
382,rob,arrest_db,relational,110000,5,9,223.74725341796875
383,rob,arrest_db,relational,110000,5,10,256.6707134246826
384,rob,arrest_db,relational,110000,6,1,503.41010093688965
385,rob,arrest_db,relational,110000,6,2,493.77965927124023
386,rob,arrest_db,relational,110000,6,3,458.5232734680176
387,rob,arrest_db,relational,110000,6,4,394.8485851287842
388,rob,arrest_db,relational,110000,6,5,362.43319511413574
389,rob,arrest_db,relational,110000,6,6,354.229211807251
390,rob,arrest_db,relational,110000,6,7,361.82594299316406
391,rob,arrest_db,relational,110000,6,8,357.2425842285156
392,rob,arrest_db,relational,110000,6,9,355.06319999694824
393,rob,arrest_db,relational,110000,6,10,354.28309440612793
394,rob,arrest_db,relational,110000,7,1,464.9827480316162
395,rob,arrest_db,relational,110000,7,2,451.22218132019043
396,rob,arrest_db,relational,110000,7,3,454.9412727355957
397,rob,arrest_db,relational,110000,7,4,456.90369606018066
398,rob,arrest_db,relational,110000,7,5,451.765775680542
399,rob,arrest_db,relational,110000,7,6,453.24087142944336
400,rob,arrest_db,relational,110000,7,7,451.3392448425293
401,rob,arrest_db,relational,110000,7,8,453.94325256347656
402,rob,arrest_db,relational,110000,7,9,452.3887634277344
403,rob,arrest_db,relational,110000,7,10,455.6102752685547
404,rob,arrest_db,relational,110000,8,1,258.9123249053955
405,rob,arrest_db,relational,110000,8,2,332.28349685668945
406,rob,arrest_db,relational,110000,8,3,263.3068561553955
407,rob,arrest_db,relational,110000,8,4,267.7454948425293
408,rob,arrest_db,relational,110000,8,5,266.8602466583252
409,rob,arrest_db,relational,110000,8,6,264.2178535461426
410,rob,arrest_db,relational,110000,8,7,266.16692543029785
411,rob,arrest_db,relational,110000,8,8,260.97798347473145
412,rob,arrest_db,relational,110000,8,9,264.5695209503174
413,rob,arrest_db,relational,110000,8,10,268.76068115234375
414,rob,arrest_db,relational,110000,9,1,454.1752338409424
415,rob,arrest_db,relational,110000,9,2,427.94227600097656
416,rob,arrest_db,relational,110000,9,3,430.1185607910156
417,rob,arrest_db,relational,110000,9,4,428.97510528564453
418,rob,arrest_db,relational,110000,9,5,436.71417236328125
419,rob,arrest_db,relational,110000,9,6,429.0657043457031
420,rob,arrest_db,relational,110000,9,7,429.7480583190918
421,rob,arrest_db,relational,110000,9,8,428.82847785949707
422,rob,arrest_db,relational,110000,9,9,434.7352981567383
423,rob,arrest_db,relational,110000,9,10,428.6463260650635
424,rob,arrest_db,relational,110000,10,1,13.58342170715332
425,rob,arrest_db,relational,110000,10,2,13.403654098510742
426,rob,arrest_db,relational,110000,10,3,13.489246368408203
427,rob,arrest_db,relational,110000,10,4,13.458251953125
428,rob,arrest_db,relational,110000,10,5,13.432502746582031
429,rob,arrest_db,relational,110000,10,6,13.17143440246582
430,rob,arrest_db,relational,110000,10,7,12.963056564331055
431,rob,arrest_db,relational,110000,10,8,12.86935806274414
432,rob,arrest_db,relational,110000,10,9,13.157129287719727
433,rob,arrest_db,relational,110000,10,10,13.1683349609375
434,rob,arrest_db,relational,110000,11,1,344.0988063812256
435,rob,arrest_db,relational,110000,11,2,334.00893211364746
436,rob,arrest_db,relational,110000,11,3,337.22949028015137
437,rob,arrest_db,relational,110000,11,4,336.3955020904541
438,rob,arrest_db,relational,110000,11,5,345.0446128845215
439,rob,arrest_db,relational,110000,11,6,334.5301151275635
440,rob,arrest_db,relational,110000,11,7,337.4485969543457
441,rob,arrest_db,relational,110000,11,8,333.8758945465088
442,rob,arrest_db,relational,110000,11,9,343.42503547668457
443,rob,arrest_db,relational,110000,11,10,338.3758068084717
444,rob,arrest_db,relational,140000,import,1,1956.8216800689697
445,rob,arrest_db,relational,140000,1,1,54.4281005859375
446,rob,arrest_db,relational,140000,1,2,51.25570297241211
