,person,data_set,data_store,data_size,query,trial,response_time
479,felix,arrest_db,relational,140000,4,5,296.73099517822266
480,felix,arrest_db,relational,140000,4,6,306.5629005432129
481,felix,arrest_db,relational,140000,4,7,292.76227951049805
482,felix,arrest_db,relational,140000,4,8,292.85597801208496
483,felix,arrest_db,relational,140000,4,9,292.39606857299805
484,felix,arrest_db,relational,140000,4,10,290.8170223236084
485,felix,arrest_db,relational,140000,5,1,380.18083572387695
486,felix,arrest_db,relational,140000,5,2,373.75736236572266
487,felix,arrest_db,relational,140000,5,3,376.5990734100342
488,felix,arrest_db,relational,140000,5,4,382.44104385375977
489,felix,arrest_db,relational,140000,5,5,377.910852432251
490,felix,arrest_db,relational,140000,5,6,382.8139305114746
491,felix,arrest_db,relational,140000,5,7,383.5010528564453
492,felix,arrest_db,relational,140000,5,8,388.1030082702637
493,felix,arrest_db,relational,140000,5,9,377.7499198913574
494,felix,arrest_db,relational,140000,5,10,381.7150592803955
495,felix,arrest_db,relational,140000,6,1,175.50110816955566
496,felix,arrest_db,relational,140000,6,2,133.85701179504395
497,felix,arrest_db,relational,140000,6,3,132.94315338134766
498,felix,arrest_db,relational,140000,6,4,135.2560520172119
499,felix,arrest_db,relational,140000,6,5,166.51391983032227
500,felix,arrest_db,relational,140000,6,6,132.54690170288086
501,felix,arrest_db,relational,140000,6,7,132.68494606018066
502,felix,arrest_db,relational,140000,6,8,126.84798240661621
503,felix,arrest_db,relational,140000,6,9,129.55403327941895
504,felix,arrest_db,relational,140000,6,10,136.33489608764648
505,felix,arrest_db,relational,140000,7,1,187.06583976745605
506,felix,arrest_db,relational,140000,7,2,185.67991256713867
507,felix,arrest_db,relational,140000,7,3,186.71011924743652
508,felix,arrest_db,relational,140000,7,4,179.33106422424316
509,felix,arrest_db,relational,140000,7,5,179.80480194091797
510,felix,arrest_db,relational,140000,7,6,186.6919994354248
511,felix,arrest_db,relational,140000,7,7,178.0071258544922
512,felix,arrest_db,relational,140000,7,8,180.38606643676758
513,felix,arrest_db,relational,140000,7,9,182.9659938812256
514,felix,arrest_db,relational,140000,7,10,183.13002586364746
515,felix,arrest_db,relational,140000,8,1,683.8977336883545
516,felix,arrest_db,relational,140000,8,2,651.3652801513672
517,felix,arrest_db,relational,140000,8,3,653.9492607116699
518,felix,arrest_db,relational,140000,8,4,666.0637855529785
519,felix,arrest_db,relational,140000,8,5,652.4181365966797
520,felix,arrest_db,relational,140000,8,6,655.411958694458
521,felix,arrest_db,relational,140000,8,7,843.5819149017334
522,felix,arrest_db,relational,140000,8,8,652.1108150482178
523,felix,arrest_db,relational,140000,8,9,677.9358386993408
524,felix,arrest_db,relational,140000,8,10,654.5231342315674
525,felix,arrest_db,relational,140000,9,1,168.471097946167
526,felix,arrest_db,relational,140000,9,2,162.24408149719238
527,felix,arrest_db,relational,140000,9,3,157.15408325195312
528,felix,arrest_db,relational,140000,9,4,161.79990768432617
529,felix,arrest_db,relational,140000,9,5,160.57610511779785
530,felix,arrest_db,relational,140000,9,6,160.5386734008789
531,felix,arrest_db,relational,140000,9,7,165.23504257202148
532,felix,arrest_db,relational,140000,9,8,160.29620170593262
533,felix,arrest_db,relational,140000,9,9,159.24787521362305
534,felix,arrest_db,relational,140000,9,10,161.57293319702148
535,felix,arrest_db,relational,140000,10,1,29.65998649597168
536,felix,arrest_db,relational,140000,10,2,28.95522117614746
537,felix,arrest_db,relational,140000,10,3,28.364896774291992
538,felix,arrest_db,relational,140000,10,4,28.04708480834961
539,felix,arrest_db,relational,140000,10,5,26.049137115478516
540,felix,arrest_db,relational,140000,10,6,26.393890380859375
541,felix,arrest_db,relational,140000,10,7,26.724815368652344
542,felix,arrest_db,relational,140000,10,8,26.250123977661133
543,felix,arrest_db,relational,140000,10,9,26.34286880493164
544,felix,arrest_db,relational,140000,10,10,26.50284767150879
545,felix,arrest_db,relational,140000,11,1,63.131093978881836
546,felix,arrest_db,relational,140000,11,2,62.43181228637695
547,felix,arrest_db,relational,140000,11,3,59.54098701477051
548,felix,arrest_db,relational,140000,11,4,60.011863708496094
549,felix,arrest_db,relational,140000,11,5,59.35096740722656
550,felix,arrest_db,relational,140000,11,6,60.9278678894043
551,felix,arrest_db,relational,140000,11,7,64.79191780090332
552,felix,arrest_db,relational,140000,11,8,62.036991119384766
553,felix,arrest_db,relational,140000,11,9,63.282012939453125
554,felix,arrest_db,relational,140000,11,10,58.77518653869629
555,felix,arrest_db,document,50000,import,1,2265.8329010009766
556,felix,arrest_db,document,50000,1,1,75.47402381896973
557,felix,arrest_db,document,50000,1,2,69.42105293273926
558,felix,arrest_db,document,50000,1,3,69.49901580810547
559,felix,arrest_db,document,50000,1,4,68.9551830291748
560,felix,arrest_db,document,50000,1,5,71.16079330444336
561,felix,arrest_db,document,50000,1,6,68.64738464355469
562,felix,arrest_db,document,50000,1,7,84.55491065979004
563,felix,arrest_db,document,50000,1,8,70.97983360290527
564,felix,arrest_db,document,50000,1,9,85.71600914001465
565,felix,arrest_db,document,50000,1,10,70.25289535522461
566,felix,arrest_db,document,50000,2,1,190.4749870300293
567,felix,arrest_db,document,50000,2,2,184.33499336242676
568,felix,arrest_db,document,50000,2,3,185.84012985229492
569,felix,arrest_db,document,50000,2,4,183.62808227539062
570,felix,arrest_db,document,50000,2,5,179.93879318237305
571,felix,arrest_db,document,50000,2,6,182.30390548706055
572,felix,arrest_db,document,50000,2,7,175.60815811157227
573,felix,arrest_db,document,50000,2,8,207.72099494934082
574,felix,arrest_db,document,50000,2,9,197.78990745544434
575,felix,arrest_db,document,50000,2,10,195.6930160522461
576,felix,arrest_db,document,50000,3,1,72.61061668395996
577,felix,arrest_db,document,50000,3,2,69.8089599609375
578,felix,arrest_db,document,50000,3,3,68.59993934631348
579,felix,arrest_db,document,50000,3,4,68.35412979125977
580,felix,arrest_db,document,50000,3,5,70.79100608825684
581,felix,arrest_db,document,50000,3,6,68.67790222167969
582,felix,arrest_db,document,50000,3,7,80.25598526000977
583,felix,arrest_db,document,50000,3,8,69.7627067565918
584,felix,arrest_db,document,50000,3,9,74.02372360229492
585,felix,arrest_db,document,50000,3,10,69.46611404418945
586,felix,arrest_db,document,50000,4,1,2012.5932693481445
587,felix,arrest_db,document,50000,4,2,2013.523817062378
588,felix,arrest_db,document,50000,4,3,2012.6070976257324
589,felix,arrest_db,document,50000,4,4,2012.9752159118652
590,felix,arrest_db,document,50000,4,5,2013.2040977478027
591,felix,arrest_db,document,50000,4,6,2012.97926902771
592,felix,arrest_db,document,50000,4,7,2012.895107269287
593,felix,arrest_db,document,50000,4,8,2012.7990245819092
594,felix,arrest_db,document,50000,4,9,2012.2840404510498
595,felix,arrest_db,document,50000,4,10,2013.075351715088
596,felix,arrest_db,document,50000,5,1,2016.1919593811035
597,felix,arrest_db,document,50000,5,2,2016.3869857788086
598,felix,arrest_db,document,50000,5,3,2017.6138877868652
599,felix,arrest_db,document,50000,5,4,2015.2308940887451
600,felix,arrest_db,document,50000,5,5,2016.1409378051758
601,felix,arrest_db,document,50000,5,6,2014.8751735687256
602,felix,arrest_db,document,50000,5,7,2016.8521404266357
603,felix,arrest_db,document,50000,5,8,2014.7950649261475
604,felix,arrest_db,document,50000,5,9,2015.841007232666
605,felix,arrest_db,document,50000,5,10,2016.3071155548096
606,felix,arrest_db,document,50000,6,1,2014.0650272369385
607,felix,arrest_db,document,50000,6,2,2013.8921737670898
608,felix,arrest_db,document,50000,6,3,2015.425205230713
609,felix,arrest_db,document,50000,6,4,2014.059066772461
610,felix,arrest_db,document,50000,6,5,2015.4979228973389
611,felix,arrest_db,document,50000,6,6,2017.118215560913
612,felix,arrest_db,document,50000,6,7,2014.2388343811035
613,felix,arrest_db,document,50000,6,8,2015.0949954986572
614,felix,arrest_db,document,50000,6,9,2015.7732963562012
615,felix,arrest_db,document,50000,6,10,2015.7661437988281
616,felix,arrest_db,document,50000,7,1,2012.7873420715332
617,felix,arrest_db,document,50000,7,2,2011.841058731079
618,felix,arrest_db,document,50000,7,3,2012.4688148498535
619,felix,arrest_db,document,50000,7,4,2012.1150016784668
620,felix,arrest_db,document,50000,7,5,2013.0066871643066
621,felix,arrest_db,document,50000,7,6,2012.6240253448486
622,felix,arrest_db,document,50000,7,7,2013.2601261138916
623,felix,arrest_db,document,50000,7,8,2011.9380950927734
624,felix,arrest_db,document,50000,7,9,2012.882947921753
625,felix,arrest_db,document,50000,7,10,2012.7959251403809
626,felix,arrest_db,document,50000,8,1,2015.6350135803223
627,felix,arrest_db,document,50000,8,2,2015.36226272583
628,felix,arrest_db,document,50000,8,3,2014.6980285644531
629,felix,arrest_db,document,50000,8,4,2015.9401893615723
630,felix,arrest_db,document,50000,8,5,2015.1560306549072
631,felix,arrest_db,document,50000,8,6,2014.775037765503
632,felix,arrest_db,document,50000,8,7,2014.920949935913
633,felix,arrest_db,document,50000,8,8,2015.172004699707
634,felix,arrest_db,document,50000,8,9,2014.6989822387695
635,felix,arrest_db,document,50000,8,10,2015.239953994751
636,felix,arrest_db,document,50000,9,1,2015.7320499420166
637,felix,arrest_db,document,50000,9,2,2014.9040222167969
638,felix,arrest_db,document,50000,9,3,2014.7767066955566
639,felix,arrest_db,document,50000,9,4,2015.021800994873
640,felix,arrest_db,document,50000,9,5,2014.8119926452637
641,felix,arrest_db,document,50000,9,6,2015.676736831665
642,felix,arrest_db,document,50000,9,7,2015.2859687805176
643,felix,arrest_db,document,50000,9,8,2015.305995941162
644,felix,arrest_db,document,50000,9,9,2014.7593021392822
645,felix,arrest_db,document,50000,9,10,2014.0538215637207
646,felix,arrest_db,document,50000,10,1,27.067184448242188
647,felix,arrest_db,document,50000,10,2,25.686979293823242
648,felix,arrest_db,document,50000,10,3,24.629831314086914
649,felix,arrest_db,document,50000,10,4,24.951934814453125
650,felix,arrest_db,document,50000,10,5,25.06709098815918
651,felix,arrest_db,document,50000,10,6,24.52397346496582
652,felix,arrest_db,document,50000,10,7,24.693012237548828
653,felix,arrest_db,document,50000,10,8,25.732994079589844
654,felix,arrest_db,document,50000,10,9,25.252103805541992
655,felix,arrest_db,document,50000,10,10,24.960994720458984
656,felix,arrest_db,document,50000,11,1,2011.0762119293213
657,felix,arrest_db,document,50000,11,2,2010.6160640716553
658,felix,arrest_db,document,50000,11,3,2010.6070041656494
659,felix,arrest_db,document,50000,11,4,2011.0278129577637
660,felix,arrest_db,document,50000,11,5,2011.307954788208
661,felix,arrest_db,document,50000,11,6,2010.6661319732666
662,felix,arrest_db,document,50000,11,7,2011.6491317749023
663,felix,arrest_db,document,50000,11,8,2011.260986328125
664,felix,arrest_db,document,50000,11,9,2010.7219219207764
665,felix,arrest_db,document,50000,11,10,2010.6642246246338
666,felix,arrest_db,document,60000,import,1,2773.6239433288574
667,felix,arrest_db,document,60000,1,1,87.79597282409668
668,felix,arrest_db,document,60000,1,2,84.31267738342285
669,felix,arrest_db,document,60000,1,3,83.05096626281738
670,felix,arrest_db,document,60000,1,4,82.65542984008789
671,felix,arrest_db,document,60000,1,5,94.96402740478516
672,felix,arrest_db,document,60000,1,6,86.30204200744629
673,felix,arrest_db,document,60000,1,7,84.3040943145752
674,felix,arrest_db,document,60000,1,8,85.84380149841309
675,felix,arrest_db,document,60000,1,9,85.13784408569336
676,felix,arrest_db,document,60000,1,10,82.76581764221191
677,felix,arrest_db,document,60000,2,1,248.09694290161133
678,felix,arrest_db,document,60000,2,2,232.3141098022461
679,felix,arrest_db,document,60000,2,3,225.5382537841797
680,felix,arrest_db,document,60000,2,4,246.50025367736816
681,felix,arrest_db,document,60000,2,5,227.9369831085205
682,felix,arrest_db,document,60000,2,6,221.38381004333496
683,felix,arrest_db,document,60000,2,7,217.62394905090332
684,felix,arrest_db,document,60000,2,8,238.1131649017334
685,felix,arrest_db,document,60000,2,9,231.93979263305664
686,felix,arrest_db,document,60000,2,10,214.7810459136963
687,felix,arrest_db,document,60000,3,1,86.47918701171875
688,felix,arrest_db,document,60000,3,2,94.63214874267578
689,felix,arrest_db,document,60000,3,3,83.5421085357666
690,felix,arrest_db,document,60000,3,4,83.54878425598145
691,felix,arrest_db,document,60000,3,5,83.22811126708984
692,felix,arrest_db,document,60000,3,6,84.73587036132812
693,felix,arrest_db,document,60000,3,7,85.32094955444336
694,felix,arrest_db,document,60000,3,8,92.48709678649902
695,felix,arrest_db,document,60000,3,9,83.36997032165527
696,felix,arrest_db,document,60000,3,10,84.56707000732422
697,felix,arrest_db,document,60000,4,1,2013.1480693817139
698,felix,arrest_db,document,60000,4,2,2012.2170448303223
699,felix,arrest_db,document,60000,4,3,2013.0407810211182
700,felix,arrest_db,document,60000,4,4,2012.8538608551025
701,felix,arrest_db,document,60000,4,5,2012.1769905090332
702,felix,arrest_db,document,60000,4,6,2012.2230052947998
703,felix,arrest_db,document,60000,4,7,2013.059139251709
704,felix,arrest_db,document,60000,4,8,2012.7761363983154
705,felix,arrest_db,document,60000,4,9,2012.4380588531494
706,felix,arrest_db,document,60000,4,10,2012.1500492095947
707,felix,arrest_db,document,60000,5,1,2015.2778625488281
708,felix,arrest_db,document,60000,5,2,2013.746976852417
709,felix,arrest_db,document,60000,5,3,2014.81294631958
710,felix,arrest_db,document,60000,5,4,2015.7630443572998
711,felix,arrest_db,document,60000,5,5,2015.2029991149902
712,felix,arrest_db,document,60000,5,6,2015.7139301300049
713,felix,arrest_db,document,60000,5,7,2017.8279876708984
714,felix,arrest_db,document,60000,5,8,2016.6618824005127
715,felix,arrest_db,document,60000,5,9,2015.7978534698486
716,felix,arrest_db,document,60000,5,10,2015.3858661651611
717,felix,arrest_db,document,60000,6,1,2014.7409439086914
718,felix,arrest_db,document,60000,6,2,2014.6350860595703
719,felix,arrest_db,document,60000,6,3,2013.8297080993652
720,felix,arrest_db,document,60000,6,4,2014.418125152588
721,felix,arrest_db,document,60000,6,5,2015.153169631958
722,felix,arrest_db,document,60000,6,6,2014.2509937286377
723,felix,arrest_db,document,60000,6,7,2013.913869857788
724,felix,arrest_db,document,60000,6,8,2013.7991905212402
725,felix,arrest_db,document,60000,6,9,2014.3141746520996
726,felix,arrest_db,document,60000,6,10,2015.265941619873
727,felix,arrest_db,document,60000,7,1,2012.066125869751
728,felix,arrest_db,document,60000,7,2,2012.7110481262207
729,felix,arrest_db,document,60000,7,3,2012.7310752868652
730,felix,arrest_db,document,60000,7,4,2012.8960609436035
731,felix,arrest_db,document,60000,7,5,2012.6121044158936
732,felix,arrest_db,document,60000,7,6,2012.7310752868652
733,felix,arrest_db,document,60000,7,7,2012.3980045318604
734,felix,arrest_db,document,60000,7,8,2013.0739212036133
735,felix,arrest_db,document,60000,7,9,2012.8912925720215
736,felix,arrest_db,document,60000,7,10,2012.6352310180664
737,felix,arrest_db,document,60000,8,1,2019.7679996490479
738,felix,arrest_db,document,60000,8,2,2015.0020122528076
739,felix,arrest_db,document,60000,8,3,2016.395092010498
740,felix,arrest_db,document,60000,8,4,2013.719081878662
741,felix,arrest_db,document,60000,8,5,2014.7862434387207
742,felix,arrest_db,document,60000,8,6,2014.1539573669434
743,felix,arrest_db,document,60000,8,7,2015.0279998779297
744,felix,arrest_db,document,60000,8,8,2014.8310661315918
745,felix,arrest_db,document,60000,8,9,2015.185832977295
746,felix,arrest_db,document,60000,8,10,2014.8241519927979
747,felix,arrest_db,document,60000,9,1,2014.1990184783936
748,felix,arrest_db,document,60000,9,2,2015.7697200775146
749,felix,arrest_db,document,60000,9,3,2014.9810314178467
750,felix,arrest_db,document,60000,9,4,2014.0347480773926
751,felix,arrest_db,document,60000,9,5,2013.7300491333008
752,felix,arrest_db,document,60000,9,6,2013.273000717163
753,felix,arrest_db,document,60000,9,7,2015.1479244232178
754,felix,arrest_db,document,60000,9,8,2019.1590785980225
755,felix,arrest_db,document,60000,9,9,2013.9260292053223
756,felix,arrest_db,document,60000,9,10,2013.8790607452393
757,felix,arrest_db,document,60000,10,1,30.66086769104004
758,felix,arrest_db,document,60000,10,2,30.031204223632812
759,felix,arrest_db,document,60000,10,3,33.32090377807617
760,felix,arrest_db,document,60000,10,4,29.748916625976562
761,felix,arrest_db,document,60000,10,5,29.689788818359375
762,felix,arrest_db,document,60000,10,6,30.90977668762207
763,felix,arrest_db,document,60000,10,7,29.80494499206543
764,felix,arrest_db,document,60000,10,8,29.73794937133789
765,felix,arrest_db,document,60000,10,9,29.011011123657227
766,felix,arrest_db,document,60000,10,10,29.563188552856445
767,felix,arrest_db,document,60000,11,1,2010.911226272583
768,felix,arrest_db,document,60000,11,2,2010.7581615447998
769,felix,arrest_db,document,60000,11,3,2010.8249187469482
770,felix,arrest_db,document,60000,11,4,2011.4879608154297
771,felix,arrest_db,document,60000,11,5,2011.807918548584
772,felix,arrest_db,document,60000,11,6,2011.4388465881348
773,felix,arrest_db,document,60000,11,7,2011.176347732544
774,felix,arrest_db,document,60000,11,8,2010.8530521392822
775,felix,arrest_db,document,60000,11,9,2010.9279155731201
776,felix,arrest_db,document,60000,11,10,2011.7671489715576
777,felix,arrest_db,document,80000,import,1,3629.729986190796
778,felix,arrest_db,document,80000,1,1,118.43204498291016
779,felix,arrest_db,document,80000,1,2,115.3879165649414
780,felix,arrest_db,document,80000,1,3,129.34112548828125
781,felix,arrest_db,document,80000,1,4,114.86577987670898
782,felix,arrest_db,document,80000,1,5,115.73338508605957
783,felix,arrest_db,document,80000,1,6,112.55240440368652
784,felix,arrest_db,document,80000,1,7,116.34087562561035
785,felix,arrest_db,document,80000,1,8,127.48098373413086
786,felix,arrest_db,document,80000,1,9,116.6689395904541
787,felix,arrest_db,document,80000,1,10,112.78200149536133
788,felix,arrest_db,document,80000,2,1,325.32310485839844
789,felix,arrest_db,document,80000,2,2,340.3449058532715
790,felix,arrest_db,document,80000,2,3,301.06592178344727
791,felix,arrest_db,document,80000,2,4,316.5407180786133
792,felix,arrest_db,document,80000,2,5,330.5621147155762
793,felix,arrest_db,document,80000,2,6,294.25787925720215
794,felix,arrest_db,document,80000,2,7,315.2928352355957
795,felix,arrest_db,document,80000,2,8,324.7261047363281
796,felix,arrest_db,document,80000,2,9,337.77499198913574
797,felix,arrest_db,document,80000,2,10,291.26882553100586
798,felix,arrest_db,document,80000,3,1,114.41898345947266
799,felix,arrest_db,document,80000,3,2,123.73900413513184
800,felix,arrest_db,document,80000,3,3,112.71286010742188
801,felix,arrest_db,document,80000,3,4,113.2349967956543
802,felix,arrest_db,document,80000,3,5,113.87872695922852
803,felix,arrest_db,document,80000,3,6,124.49407577514648
804,felix,arrest_db,document,80000,3,7,111.76395416259766
805,felix,arrest_db,document,80000,3,8,113.16394805908203
806,felix,arrest_db,document,80000,3,9,111.93084716796875
807,felix,arrest_db,document,80000,3,10,123.82197380065918
808,felix,arrest_db,document,80000,4,1,2013.2050514221191
809,felix,arrest_db,document,80000,4,2,2012.298822402954
810,felix,arrest_db,document,80000,4,3,2012.727975845337
811,felix,arrest_db,document,80000,4,4,2011.9140148162842
812,felix,arrest_db,document,80000,4,5,2012.7530097961426
813,felix,arrest_db,document,80000,4,6,2012.610912322998
814,felix,arrest_db,document,80000,4,7,2012.462854385376
815,felix,arrest_db,document,80000,4,8,2011.9292736053467
816,felix,arrest_db,document,80000,4,9,2012.7251148223877
817,felix,arrest_db,document,80000,4,10,2012.605905532837
818,felix,arrest_db,document,80000,5,1,2014.4219398498535
819,felix,arrest_db,document,80000,5,2,2014.2879486083984
820,felix,arrest_db,document,80000,5,3,2014.8241519927979
821,felix,arrest_db,document,80000,5,4,2013.8530731201172
822,felix,arrest_db,document,80000,5,5,2016.4358615875244
823,felix,arrest_db,document,80000,5,6,2013.7710571289062
824,felix,arrest_db,document,80000,5,7,2014.2579078674316
825,felix,arrest_db,document,80000,5,8,2014.4007205963135
826,felix,arrest_db,document,80000,5,9,2014.298915863037
827,felix,arrest_db,document,80000,5,10,2014.7950649261475
828,felix,arrest_db,document,80000,6,1,2013.3697986602783
829,felix,arrest_db,document,80000,6,2,2013.9760971069336
830,felix,arrest_db,document,80000,6,3,2013.6892795562744
831,felix,arrest_db,document,80000,6,4,2013.617992401123
832,felix,arrest_db,document,80000,6,5,2013.7510299682617
833,felix,arrest_db,document,80000,6,6,2014.0810012817383
834,felix,arrest_db,document,80000,6,7,2013.3240222930908
835,felix,arrest_db,document,80000,6,8,2015.1009559631348
836,felix,arrest_db,document,80000,6,9,2019.4029808044434
837,felix,arrest_db,document,80000,6,10,2013.9732360839844
838,felix,arrest_db,document,80000,7,1,2012.2802257537842
839,felix,arrest_db,document,80000,7,2,2012.8250122070312
840,felix,arrest_db,document,80000,7,3,2012.8271579742432
841,felix,arrest_db,document,80000,7,4,2012.7599239349365
842,felix,arrest_db,document,80000,7,5,2012.5930309295654
843,felix,arrest_db,document,80000,7,6,2016.432762145996
844,felix,arrest_db,document,80000,7,7,2013.197898864746
845,felix,arrest_db,document,80000,7,8,2012.9249095916748
846,felix,arrest_db,document,80000,7,9,2012.7806663513184
847,felix,arrest_db,document,80000,7,10,2012.908935546875
848,felix,arrest_db,document,80000,8,1,2015.4919624328613
849,felix,arrest_db,document,80000,8,2,2015.099287033081
850,felix,arrest_db,document,80000,8,3,2015.622854232788
851,felix,arrest_db,document,80000,8,4,2015.1700973510742
852,felix,arrest_db,document,80000,8,5,2015.3989791870117
853,felix,arrest_db,document,80000,8,6,2014.728307723999
854,felix,arrest_db,document,80000,8,7,2014.2037868499756
855,felix,arrest_db,document,80000,8,8,2014.1551494598389
856,felix,arrest_db,document,80000,8,9,2014.5418643951416
857,felix,arrest_db,document,80000,8,10,2014.2910480499268
858,felix,arrest_db,document,80000,9,1,2014.9812698364258
859,felix,arrest_db,document,80000,9,2,2013.8518810272217
860,felix,arrest_db,document,80000,9,3,2014.235019683838
861,felix,arrest_db,document,80000,9,4,2014.2078399658203
862,felix,arrest_db,document,80000,9,5,2014.327049255371
863,felix,arrest_db,document,80000,9,6,2013.4899616241455
864,felix,arrest_db,document,80000,9,7,2014.3580436706543
865,felix,arrest_db,document,80000,9,8,2014.5659446716309
866,felix,arrest_db,document,80000,9,9,2014.8210525512695
867,felix,arrest_db,document,80000,9,10,2014.3821239471436
868,felix,arrest_db,document,80000,10,1,40.89069366455078
869,felix,arrest_db,document,80000,10,2,38.98000717163086
870,felix,arrest_db,document,80000,10,3,38.74826431274414
871,felix,arrest_db,document,80000,10,4,55.396080017089844
872,felix,arrest_db,document,80000,10,5,39.002180099487305
873,felix,arrest_db,document,80000,10,6,38.68222236633301
874,felix,arrest_db,document,80000,10,7,39.42108154296875
875,felix,arrest_db,document,80000,10,8,39.75200653076172
876,felix,arrest_db,document,80000,10,9,38.619041442871094
877,felix,arrest_db,document,80000,10,10,38.65814208984375
878,felix,arrest_db,document,80000,11,1,2011.4951133728027
879,felix,arrest_db,document,80000,11,2,2011.4860534667969
880,felix,arrest_db,document,80000,11,3,2011.6591453552246
881,felix,arrest_db,document,80000,11,4,2011.4109516143799
882,felix,arrest_db,document,80000,11,5,2011.7161273956299
883,felix,arrest_db,document,80000,11,6,2011.389970779419
884,felix,arrest_db,document,80000,11,7,2011.6829872131348
885,felix,arrest_db,document,80000,11,8,2012.1519565582275
886,felix,arrest_db,document,80000,11,9,2012.007236480713
887,felix,arrest_db,document,80000,11,10,2011.6071701049805
888,felix,arrest_db,document,110000,import,1,5260.6360912323
889,felix,arrest_db,document,110000,1,1,175.80795288085938
890,felix,arrest_db,document,110000,1,2,159.88516807556152
891,felix,arrest_db,document,110000,1,3,159.39593315124512
892,felix,arrest_db,document,110000,1,4,173.92206192016602
893,felix,arrest_db,document,110000,1,5,158.7069034576416
894,felix,arrest_db,document,110000,1,6,159.3790054321289
895,felix,arrest_db,document,110000,1,7,156.89897537231445
896,felix,arrest_db,document,110000,1,8,168.26391220092773
897,felix,arrest_db,document,110000,1,9,158.034086227417
898,felix,arrest_db,document,110000,1,10,161.362886428833
899,felix,arrest_db,document,110000,2,1,499.41205978393555
900,felix,arrest_db,document,110000,2,2,457.1418762207031
901,felix,arrest_db,document,110000,2,3,432.27219581604004
902,felix,arrest_db,document,110000,2,4,458.8658809661865
903,felix,arrest_db,document,110000,2,5,442.34299659729004
904,felix,arrest_db,document,110000,2,6,423.5398769378662
905,felix,arrest_db,document,110000,2,7,459.4259262084961
906,felix,arrest_db,document,110000,2,8,438.51590156555176
907,felix,arrest_db,document,110000,2,9,472.32699394226074
908,felix,arrest_db,document,110000,2,10,445.1420307159424
909,felix,arrest_db,document,110000,3,1,158.78915786743164
910,felix,arrest_db,document,110000,3,2,169.23189163208008
911,felix,arrest_db,document,110000,3,3,154.00385856628418
912,felix,arrest_db,document,110000,3,4,156.13317489624023
913,felix,arrest_db,document,110000,3,5,155.76410293579102
914,felix,arrest_db,document,110000,3,6,164.65997695922852
915,felix,arrest_db,document,110000,3,7,155.90310096740723
916,felix,arrest_db,document,110000,3,8,153.83124351501465
917,felix,arrest_db,document,110000,3,9,173.47311973571777
918,felix,arrest_db,document,110000,3,10,155.44795989990234
919,felix,arrest_db,document,110000,4,1,2012.498140335083
920,felix,arrest_db,document,110000,4,2,2015.5420303344727
921,felix,arrest_db,document,110000,4,3,2012.4170780181885
922,felix,arrest_db,document,110000,4,4,2011.8651390075684
923,felix,arrest_db,document,110000,4,5,2012.6850605010986
924,felix,arrest_db,document,110000,4,6,2013.0019187927246
925,felix,arrest_db,document,110000,4,7,2012.8042697906494
926,felix,arrest_db,document,110000,4,8,2012.951135635376
927,felix,arrest_db,document,110000,4,9,2011.9059085845947
928,felix,arrest_db,document,110000,4,10,2011.82222366333
929,felix,arrest_db,document,110000,5,1,2013.5431289672852
930,felix,arrest_db,document,110000,5,2,2013.3790969848633
931,felix,arrest_db,document,110000,5,3,2013.3390426635742
932,felix,arrest_db,document,110000,5,4,2013.6749744415283
933,felix,arrest_db,document,110000,5,5,2014.0900611877441
934,felix,arrest_db,document,110000,5,6,2014.3167972564697
935,felix,arrest_db,document,110000,5,7,2013.7379169464111
936,felix,arrest_db,document,110000,5,8,2014.4109725952148
937,felix,arrest_db,document,110000,5,9,2013.6768817901611
938,felix,arrest_db,document,110000,5,10,2015.1197910308838
939,felix,arrest_db,document,110000,6,1,2013.8239860534668
940,felix,arrest_db,document,110000,6,2,2014.512062072754
941,felix,arrest_db,document,110000,6,3,2014.585256576538
942,felix,arrest_db,document,110000,6,4,2014.1239166259766
943,felix,arrest_db,document,110000,6,5,2013.455867767334
944,felix,arrest_db,document,110000,6,6,2014.0001773834229
945,felix,arrest_db,document,110000,6,7,2013.9968395233154
946,felix,arrest_db,document,110000,6,8,2013.6198997497559
947,felix,arrest_db,document,110000,6,9,2013.545036315918
948,felix,arrest_db,document,110000,6,10,2013.6797428131104
949,felix,arrest_db,document,110000,7,1,2012.686014175415
950,felix,arrest_db,document,110000,7,2,2012.4242305755615
951,felix,arrest_db,document,110000,7,3,2013.0431652069092
952,felix,arrest_db,document,110000,7,4,2012.9930973052979
953,felix,arrest_db,document,110000,7,5,2013.0329132080078
954,felix,arrest_db,document,110000,7,6,2012.6259326934814
955,felix,arrest_db,document,110000,7,7,2012.8068923950195
956,felix,arrest_db,document,110000,7,8,2012.890100479126
957,felix,arrest_db,document,110000,7,9,2012.542963027954
958,felix,arrest_db,document,110000,7,10,2012.3000144958496
959,felix,arrest_db,document,110000,8,1,2015.542984008789
960,felix,arrest_db,document,110000,8,2,2015.0940418243408
961,felix,arrest_db,document,110000,8,3,2014.6191120147705
962,felix,arrest_db,document,110000,8,4,2013.6902332305908
963,felix,arrest_db,document,110000,8,5,2013.4360790252686
964,felix,arrest_db,document,110000,8,6,2016.124963760376
965,felix,arrest_db,document,110000,8,7,2014.7981643676758
966,felix,arrest_db,document,110000,8,8,2012.8402709960938
967,felix,arrest_db,document,110000,8,9,2013.4458541870117
